,ID,Kota_Kabupaten,Provinsi,Area,Regional,Jumlah_Kelurahan_Desa,PDRB,PDRB_Per_Kapita,Indeks_Pembangunan_Manusia,Jumlah_Penduduk,Luas_Wilayah,Dana_Alokasi_Umum,Pengeluaran_Riil_per_Kapita_ per_Tahun,Nilai_UMR,Jumlah_Penduduk_Miskin,Jumlah_Penduduk_Bekerja,Pengguna_Internet,Pemilik_Ponsel,Pengguna_Ponsel,Jumlah_Agen_Pulsa,log_PDRB,log_PDRB_Per_Kapita,log_Indeks_Pembangunan_Manusia,log_Dana_Alokasi_Umum,log_Pengeluaran_Riil_per_Kapita_ per_Tahun,log_Nilai_UMR,log_Jumlah_Penduduk_Miskin,log_Jumlah_Penduduk_Bekerja,log_Pengguna_Internet,log_Pemilik_Ponsel,log_Pengguna_Ponsel,log_Jumlah_Penduduk,Area_encode,Regional_Encode
453,454,Kab. Teluk Bintuni,Papua Barat,Area 4,Malpua,2/115,31392,487415,64.55,86830,20840.83,505009267,9974.0,3184225.0,19.22,30021.4332,37827,48251.0,56142.0,33.0,10.354340217107467,13.096873246881055,4.182813210209709,20.040087339546478,9.207837241758064,14.973719803326954,3.006672213592325,10.309700154534445,10.540804848135403,10.784192556685275,10.93565728632211,11.371718979745255,4,13
454,455,Kab. Raja Ampat,Papua Barat,Area 4,Malpua,4/117,2949,60811,63.89,63888,8034.44,647093633,8014.0,3184225.0,8.32,22092.8202,16841,32357.0,37044.0,13.0,7.989560449333865,11.015542416900727,4.1726935286330775,20.288001562241504,8.989070065043654,14.973719803326954,2.2321626286975,10.003053219443101,9.731631045589937,10.384616564565283,10.519888668850758,11.06490248157219,4,13
455,456,Kab. Buol,Sulawesi Tengah,Area 4,Sulawesi,7/108,5885,36289,67.82,145001,4043.57,485229562,8079.0,2585674.0,22.93,79299.0,44347,59210.0,88504.0,40.0,8.680331928793418,10.499297500207115,4.231494400369335,20.000132662691644,8.997147151515142,14.765497153695154,3.175132901920282,11.280993407622939,10.699822890892243,10.988862614422217,11.390814326575256,11.884502814411036,4,11
456,457,Kab. Paser,Kalimantan Timur,Area 4,Kalimantan,5/139,48176,168509,72.04,275199,7730.88,384896323,10344.0,3014000.0,26.77,137737.0,137228,94492.0,137203.0,236.0,10.782637007729601,12.034750374194589,4.291007236286713,19.768484567675763,9.244258590179644,14.918778989953527,3.323956301318708,11.833108608882918,11.829406342200766,11.45628103666414,11.829224148367887,12.525253385041326,4,12
457,458,Kab. Penajam Paser Utara,Kalimantan Timur,Area 4,Kalimantan,24/30,9087,56475,71.41,178428,3333.06,277611967,11231.0,3363809.0,11.93,74946.0,103636,12239.0,103636.0,153.0,9.114710140960932,10.941571048129415,4.28234441140073,19.441734898059543,9.326522126265592,15.0285848180994,2.559550192783766,11.224536476045198,11.548649687904334,9.412464556066316,11.548649687904334,12.091946041971054,4,12
458,459,Kota Balikpapan,Kalimantan Timur,Area 4,Kalimantan,34/-,102389,156277,80.01,687291,527.0,437726788,14549.0,3063915.0,17.02,324635.0,478364,104523.0,478364.0,986.0,11.536544330568862,11.959391751544246,4.3945726038424,19.897105504309252,9.585346272599638,14.935204394323215,2.8914822521801917,12.690459833643171,13.078129318407079,11.557171989089788,13.078129318407079,13.44051451729221,4,12
459,460,Kab. Seruyan,Kalimantan Tengah,Area 4,Kalimantan,3/029,8565,41601,67.58,162653,3827.0,567765658,9370.0,3193750.0,14.53,103243.0,78480,104778.0,120563.0,122.0,9.055556158175316,10.635903522016774,4.228000947034774,20.15721931937101,9.145375093123823,14.976706646045649,2.7427736371605955,11.544850397754603,11.270611836257963,11.559608649110599,11.699936011250315,11.99938052428278,4,12
460,461,Kota Ambon,Maluku,Area 4,Malpua,20/030,14839,31003,80.84,347522,298.61,635403609,14166.0,4200279.0,22.15,218302.0,219769,98316.0,242105.0,278.0,9.605081516721372,10.341871507401402,4.404766121643371,20.26977096124405,9.55867059537935,15.25066174769814,3.1419947805322432,12.293639284999722,12.300336823920256,11.495952231162518,12.397130925766513,12.758586128847078,4,13
461,462,Kota Bontang,Kalimantan Timur,Area 4,Kalimantan,15/-,58479,329050,80.02,178664,406.7,231143244,16278.0,3182706.0,7.91,86891.0,124543,33427.0,124543.0,208.0,10.97644009442366,12.703968032931463,4.394696037774544,19.25854818452352,9.69763121260851,14.973242650503508,2.187174241482718,11.37242124717682,11.732414346105623,10.417149151121327,11.732414346105623,12.093267822983112,4,12
462,463,Kab. Supiori,Papua,Area 4,Malpua,-/38,1006,48564,62.3,22294,678.32,417661447,5677.0,3516700.0,7.78,9276.0,5044,9288.0,11244.0,8.0,6.914730892718563,10.790658385836432,4.147885329150131,19.85018172930172,8.644354337032917,15.073033892203757,2.172476407647025,9.135293497653272,8.52615293278771,9.136586183387521,9.327678864393416,10.012117717061576,4,13
463,464,Kab. Tapin,Kalimantan Selatan,Area 4,Kalimantan,9/126,8372,43747,70.11,189222,2700.82,426224950,11841.0,2877448.0,5.9,94390.0,86210,114476.0,131866.0,131.0,9.032767522204432,10.686201176455116,4.2642279738954265,19.87047781885281,9.37940781309172,14.872414695702602,1.9315214116032138,11.455201008605492,11.36455305871911,11.64812920843623,11.789549117865255,12.150681492693582,4,12
464,465,Kota Banjar Baru,Kalimantan Selatan,Area 4,Kalimantan,20/-,9744,37088,79.1,253189,371.0,421090093,13675.0,2877448.0,10.75,115983.0,171044,67591.0,182739.0,426.0,9.184509611941662,10.521075708675037,4.383275854074314,19.85835736875192,9.523397750759193,14.872414695702602,2.463853240590168,11.66120752954066,12.04968195875957,11.121244911832681,12.115819656552612,12.441895474001457,4,12
465,466,Kota Banjarmasin,Kalimantan Selatan,Area 4,Kalimantan,52/-,33042,46630,77.1,656636,72.0,674930481,14306.0,2948576.0,31.31,319572.0,422717,201377.0,464327.0,645.0,10.405565022544408,10.750020834993819,4.35799005684564,20.330120253903377,9.568504206966335,14.896833239055422,3.475376779836407,12.67474100870482,12.95446056904071,12.21293901794745,13.048346478026433,13.394886633360546,4,12
466,467,Kab. Sorong,Papua Barat,Area 4,Malpua,26/226,11082,124617,65.74,118426,6544.23,502914153,7495.0,3184225.0,24.89,42643.7364,51881,70618.0,92208.0,46.0,9.313167681775653,11.733008337181113,4.2008044733232275,20.035930045506525,8.922124823918258,14.973719803326954,3.2538567937634464,10.660659131470183,10.856727188188485,11.165054509087586,11.431813018663624,11.682052015975291,4,13
467,468,Kab. Biak Numfor,Papua,Area 4,Malpua,14/254,5476,35932,72.19,134397,2602.0,544038318,9705.0,3516700.0,38.02,64959.0,46188,68314.0,81077.0,60.0,8.608312784783722,10.48941137230805,4.293058799613136,20.11453024167772,9.18049952996516,15.073033892203757,3.6640743351949654,11.08152697483556,10.740496953482564,11.131884640772588,11.30316693326614,11.808560826008083,4,13
468,469,Kab. Luwu Timur,Sulawesi Selatan,Area 4,Sulawesi,3/124,20997,70066,73.22,296975,6944.88,512404165,12814.0,3103800.0,20.82,131634.0,106599,158721.0,227700.0,165.0,9.952182474074887,11.157207206119491,4.307033655632451,20.054624258320704,9.458371638798171,14.948138047405317,3.0828269804049246,11.78778821995975,11.57683879071388,11.974909523245762,12.33578864378571,12.60140660643888,4,11
469,470,Kab. Mimika,Papua,Area 4,Malpua,19/133,54832,249588,74.19,312203,21633.0,563432699,11431.0,3516700.0,31.75,102942.0,155423,178997.0,206384.0,188.0,10.912047481473621,12.427570843993456,4.320018243389936,20.149558452190846,9.344171719609703,15.073033892203757,3.488902962081261,11.541930715972299,11.953912145145472,12.095129911576114,12.237498635530027,12.651412099281199,4,13
470,471,Kota Samarinda,Kalimantan Timur,Area 4,Kalimantan,59/-,68571,78567,80.11,826967,783.0,675500904,11728.0,3112156.0,41.92,428353.0,552545,620305.0,695398.0,974.0,11.135639567127372,11.27171977083761,4.395806258082254,20.330965055111964,9.369819686521504,14.950826612879332,3.759337917762498,12.967705235506639,13.222291966826848,13.337968183653425,13.45224106053358,13.625521279182223,4,12
471,472,Kab. Muna Barat,Sulawesi Tenggara,Area 4,Sulawesi,86,2589,18676,65.08,84337,1022.89,341651382,7485.0,1161283.0,11.32,31932.0,21067,38241.0,165550.5,118.0,7.859413154693583,9.835048099313607,4.190866129212723,19.64930142718521,8.920789888464375,13.965036847475972,2.511223958105374,10.371395236823,9.95551058060328,10.551689667052905,12.017037603641079,11.342587813478948,4,11
472,473,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,Area 5,Balnus,12/266,7938,16963,62.15,455644,3947.0,716929579,6861.0,1950000.0,128.98,331364.0,82211,144266.0,266874.0,103.0,8.979542601725113,9.738848730594482,4.1455128487965,20.390488178956684,8.833754223418396,14.48334044336031,4.867380592466203,12.710975765844395,11.317056555790899,11.879421028379674,12.494535662965026,13.02946927652927,5,14
473,474,Kab. Klungkung,Bali,Area 5,Balnus,6/53,9120,50927,71.73,206672,315.0,505586391,11376.0,2538000.0,8.76,101058.0,102428,121697.0,138759.0,186.0,9.118334726180159,10.838168149521874,4.286753954166449,20.041229485877757,9.339349052539717,14.746887321267424,2.278292400425001,11.523459783685128,11.536925154618109,11.709297844986843,11.840501101083685,12.238893113044902,5,14
474,475,Kab. Sikka,Nusa Tenggara Timur,Area 5,Balnus,13/147,5124,15992,65.11,322187,1731.9,590110914,8081.0,1950000.0,42.18,237911.0,100658,129837.0,249581.0,105.0,8.54188580400661,9.67990640549087,4.191320021345486,20.19582106872127,8.997394645638419,14.48334044336031,3.7653774250866614,12.379656136380843,11.51949384584826,11.774042798496207,12.427542797492356,12.682890505083579,5,14
475,476,Kab. Sumbawa,Nusa Tenggara Barat,Area 5,Balnus,8/157,14811,32363,67.61,509987,6643.98,792884646,9146.0,2201613.0,62.88,230507.0,190068,282234.0,377080.0,312.0,9.603192942033504,10.38480197292773,4.2284382967028,20.49118830495767,9.121181235656364,14.60470128571257,4.1570063233468115,12.348040847974913,12.155142443111492,12.550495336224143,12.840215297463715,13.142142475011923,5,14
476,477,Kab. Bangli,Bali,Area 5,Balnus,4/68,6999,30794,69.36,258468,490.71,538001454,11268.0,2494810.0,9.56,143650.0,111241,143816.0,163773.0,181.0,8.85366542803745,10.335107618121144,4.253624919869357,20.10337182258337,9.329810871952349,14.72972353279546,2.3570732782781154,11.875142025747634,11.61946328733047,11.876296937031332,12.00624270764341,12.462531043108767,5,14
477,478,Kab. Buleleng,Bali,Area 5,Balnus,19/129,35509,53756,72.55,790786,1364.73,910488837,13463.0,2538000.0,35.25,362851.0,340285,448968.0,587225.0,503.0,10.477569625937134,10.892229170068525,4.297965447047447,20.62949219785855,9.507774735870642,14.746887321267424,3.590439381300684,12.801750316610619,12.73754171947228,13.014709122024602,13.28316503323136,13.580783931094413,5,14
478,479,Kab. Tabanan,Bali,Area 5,Balnus,-/133,23886,53590,76.17,461864,1013.88,763334805,14494.0,2625216.0,19.11,265435.0,293464,293464.0,335059.0,425.0,10.08108965687996,10.889136422512594,4.346010780469512,20.45320729510023,9.581559041355757,14.780674117257828,3.001217203784561,12.489129035991862,12.589513660713497,12.589513660713497,12.722064899247524,13.043027919570653,5,14
479,480,Kab. Gianyar,Bali,Area 5,Balnus,6/64,28581,55804,77.36,515578,368.0,652219599,14544.0,2627000.0,21.01,270591.0,298622,335372.0,389269.0,556.0,10.26053242804174,10.929618750089816,4.36131359307634,20.295891872999185,9.585002570929301,14.781353449329957,3.0914968955383704,12.5083674303498,12.60693718724277,12.72299862423642,12.872028469236923,13.153045819970233,5,14
480,481,Kab. Karangasem,Bali,Area 5,Balnus,3/75,17107,41060,67.35,492636,839.54,716253373,10237.0,2555469.0,24.69,252869.0,183909,245805.0,341084.0,273.0,9.7473014693468,10.622814044879377,4.224641563169959,20.389544536627852,9.233861567017529,14.753746717735925,3.2461018111217923,12.440630801659637,12.122201786493028,12.412297885905653,12.739886992066001,13.107527873500292,5,14
481,482,Kota Mataram,Nusa Tenggara Barat,Area 5,Balnus,50/-,19484,40032,78.91,429885,61.3,582765685,14968.0,2184485.0,41.8,244766.0,263220,271708.0,361709.0,453.0,9.87740021777281,10.597459392970629,4.380901001386372,20.183295752720795,9.613736674915236,14.596891118563894,3.756538102587751,12.408062016611874,12.48074926248451,12.512486919635792,12.798598064779465,12.971275336241142,5,14
482,483,Kab. Belu,Nusa Tenggara Timur,Area 5,Balnus,12/69,4481,20356,62.68,217720,1284.97,476169938,7479.0,1950000.0,34.18,156101.0,68944,89921.0,147608.0,97.0,8.407824654360873,9.921180112067047,4.1538705415361274,19.98128536318699,8.919988070968524,14.48334044336031,3.560477739309412,11.958264918721255,11.141064364275842,11.40669790687305,11.902322164899328,12.29096970559289,5,14
483,484,Kab. Badung,Bali,Area 5,Balnus,16/46,62795,93692,81.6,548425,418.62,335170598,17503.0,2930092.0,13.75,367619.0,372994,394327.0,422515.0,1612.0,11.047646656160207,11.447778758925704,4.414009680526933,19.630150210911452,9.770184705221707,14.890544721103861,2.691243082785829,12.814805074947754,12.829320293710369,12.88493832926435,12.953982594884808,13.214807636195609,5,14
484,485,Kab. Lombok Timur,Nusa Tenggara Barat,Area 5,Balnus,15/239,20306,16913,66.3,1324213,1230.76,1091094297,9409.0,2184197.0,183.84,582812.0,499795,639742.0,966522.0,577.0,9.918720933176717,9.735896960342167,4.209160236650682,20.810446972692873,9.149528232579426,14.596759271078282,5.219490586002066,13.275621659162852,13.121955294149682,13.368821812188044,13.781460374553788,14.09632963383808,5,14
485,486,Kab. Jembrana,Bali,Area 5,Balnus,10/41,14162,50919,72.36,317298,841.8,525591005,11790.0,2557102.0,12.6,158203.0,148606,189634.0,241117.0,255.0,9.558388209214396,10.838011052671343,4.295378827948209,20.080033913116118,9.375091807576673,14.754385535042019,2.6100697927420065,11.971640618446107,11.909060516482034,12.15285645092285,12.39304171920084,12.667599825974767,5,14
486,487,Kab. Alor,Nusa Tenggara Timur,Area 5,Balnus,17/158,3055,14860,61.33,211619,2864.6,572919255,6786.0,1950000.0,43.55,147051.0,59455,80247.0,124619.0,93.0,8.024862150286411,9.60649561075857,4.132442850820759,20.166255350264468,8.822764296703758,14.48334044336031,3.796612153916818,11.898541544705699,10.99299182217351,11.292877118563322,11.733024386098213,12.262547492458152,5,14
487,488,Kab. Manggarai Timur,Nusa Tenggara Timur,Area 5,Balnus,17/159,3212,11183,60.85,275350,2642.93,491172097,5818.0,1950000.0,76.69,196862.0,40802,75681.0,175749.0,47.0,8.074960359115858,9.322239464473592,4.124712098838497,20.012305129437884,8.66888370465667,14.48334044336031,4.3527265489623295,12.19026333432341,10.616510887100864,11.234295630437883,12.076817809672912,12.525801926425453,5,14
488,489,Kab. Bima,Nusa Tenggara Barat,Area 5,Balnus,-/191,11645,23834,66.3,514339,3405.63,846199889,8468.0,2229880.0,71.32,248447.0,148628,248843.0,394507.0,183.0,9.362718052397065,10.078910367638926,4.209160236650682,20.556266166257323,9.0441677169216,14.617458778783734,4.281100716083921,12.422988847088627,11.909208547003507,12.42458147308584,12.88539469789642,13.150639804355984,5,14
489,490,Kota Denpasar,Bali,Area 5,Balnus,16/27,55676,58785,83.93,724287,127.78,623672157,19723.0,2770300.0,20.48,501143.0,571366,571366.0,621785.0,1451.0,10.927322414246413,10.981659010299452,4.441827387791918,20.251135400448646,9.889591447344017,14.834466536519916,3.067122269640664,13.124648763918007,13.255787014223403,13.255787014223403,13.340351261075094,13.492944382325614,5,14
490,491,Kab. Dompu,Nusa Tenggara Barat,Area 5,Balnus,9/27,7173,28433,67.84,236412,2391.54,545996418,8889.0,2187562.0,30.97,121614.0,75198,118224.0,172642.0,124.0,8.878218658092228,10.255340891195644,4.231784971343338,20.11812297507961,9.09268232850795,14.598298696799194,3.4647979630717503,11.708615596169727,11.227893211977173,11.680344867512076,12.058981157542092,12.373335554541864,5,14
491,492,Kab. Ende,Nusa Tenggara Timur,Area 5,Balnus,23/255,6107,22294,67.04,270510,2046.5,599004483,9094.0,1950000.0,65.22,203648.0,86851,115576.0,202751.0,81.0,8.717354666338522,10.012117717061576,4.220095767527661,20.21077964186139,9.115480090952223,14.48334044336031,4.1929825321191005,12.224153202679037,11.371960799613662,11.657692253487145,12.219738836293988,12.508068041876237,5,14
492,493,Kab. Manggarai,Nusa Tenggara Timur,Area 5,Balnus,26/145,4680,13828,64.54,313089,2096.44,561139653,7203.0,1950000.0,69.52,234012.0,81642,112070.0,232750.0,78.0,8.45126704130007,9.534523115464658,4.182660643270669,20.145480370118552,8.882391706295847,14.48334044336031,4.25589635752967,12.363131948352242,11.310111362941436,11.62688787800082,12.357724491585508,12.654245968126707,5,14
493,494,Kab. Sumba Barat,Nusa Tenggara Timur,Area 5,Balnus,11/63,2334,17998,63.53,144844,737.42,379392302,7321.0,1950000.0,36.95,88572.0,31819,42680.0,69418.0,43.0,7.755767170102998,9.798071479779479,4.167130231947748,19.754081327963668,8.898638793680181,14.48334044336031,3.636269503841639,11.39158234974406,10.367850301891778,10.661509135319276,11.147915884241439,11.88341948413434,5,14
494,495,Kab. Sumba Tengah,Nusa Tenggara Timur,Area 5,Balnus,-/65,1177,16168,61.53,85229,1868.74,333876062,6108.0,1950000.0,25.37,49396.0,14290,22687.0,41652.0,18.0,7.071573364211532,9.690851107739814,4.1356464415792065,19.626280413215614,8.717518372649767,14.48334044336031,3.2722270003651954,10.80764497258701,9.567385247481795,10.029591429331854,10.637128673812564,11.353108763516344,5,14
495,496,Kab. Flores Timur,Nusa Tenggara Timur,Area 5,Balnus,21/229,5252,20523,64.22,276643,1813.2,595654496,7631.0,1950000.0,27.89,186702.0,91049,123594.0,195790.0,94.0,8.566554620953962,9.929350212061856,4.177766170361173,20.20517135391673,8.940105213128122,14.48334044336031,3.363495514478144,12.137274397959901,11.419164085155755,11.724765370113046,12.184803042751428,12.530486760037569,5,14
496,497,Kab. Malaka,Nusa Tenggara Timur,Area 5,Balnus,-/127,2778,14475,60.21,183645,1160.63,430115689,5901.0,1950000.0,31.12,134158.0,41830,79016.0,133622.0,64.0,7.929846429742503,9.580247384683632,4.114310574862978,19.879564776976988,8.683046555502886,14.48334044336031,3.469478889078561,11.806780942682787,10.641392970437847,11.277418298172556,11.802777680956215,12.120765270449764,5,14
497,498,Kab. Sumba Timur,Nusa Tenggara Timur,Area 5,Balnus,16/140,6257,24207,65.52,244567,7000.5,605609005,9406.0,1950000.0,77.3,185220.0,70375,85921.0,156895.0,88.0,8.741615924228828,10.094438436028137,4.197502654324727,20.221745131179052,9.149209371971951,14.48334044336031,4.360547602996758,12.129304985694676,11.16160757493251,11.361195186939186,11.96333844445096,12.40724866783866,5,14
498,499,Kota Kupang,Nusa Tenggara Timur,Area 5,Balnus,51/-,24559,56462,79.71,442992,180.27,623856772,13337.0,1975000.0,39.72,347641.0,287506,296422.0,368629.0,288.0,10.108874382261078,10.941340835358673,4.390862483336281,20.25143136953884,9.498372383192251,14.496079462646344,3.7067193722422673,12.758928493612745,12.569002486749225,12.599542767234269,12.81754870994556,13.001309247548027,5,14
499,500,Kab. Nagekeo,Nusa Tenggara Timur,Area 5,Balnus,16/97,2241,15367,65.81,159479,1416.96,414631577,8309.0,1950000.0,18.51,105599.0,38060,65438.0,102121.0,54.0,7.715123603632105,9.640042704448392,4.2018527699373855,19.842900920043842,9.025214887849494,14.48334044336031,2.97092715463502,11.567413650254299,10.546945414808707,11.088873689986276,11.533923455965834,11.979673801495291,5,14
500,501,Kab. Timor Tengah Utara,Nusa Tenggara Timur,Area 5,Balnus,33/160,4083,16066,63.53,259576,2669.7,565758346,6364.0,1950000.0,56.98,181725.0,69580,101860.0,179017.0,113.0,8.314832179284556,9.684522758043336,4.167130231947748,20.15367759623563,8.758569510991506,14.48334044336031,4.06009812349351,12.110255337157891,11.150246820548618,11.531364417786833,12.095241638426426,12.466808662044215,5,14
